model,registration,gear,fuel,tax,mpg,engineSize,make,car_age,price,mileage,car,class
Tiguan,2015,Manual,Diesel,150,53.3,2.0,Volkswagen,8,13681.14,47520.206,Volkswagen Tiguan,Compact SUV
Tiguan,2017,Semi-Auto,Petrol,145,38.2,2.0,Volkswagen,6,27590.28,36070.562,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Semi-Auto,Diesel,150,31.4,2.0,Volkswagen,4,36012.6,2672.549,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Semi-Auto,Diesel,150,31.4,2.0,Volkswagen,4,35351.399999999994,5921.12,Volkswagen Tiguan,Compact SUV
Tiguan,2016,Manual,Petrol,145,48.7,1.4,Volkswagen,7,20521.14,17301.577,Volkswagen Tiguan,Compact SUV
Tiguan,2017,Semi-Auto,Diesel,125,57.6,2.0,Volkswagen,6,25991.999999999996,38474.408,Volkswagen Tiguan,Compact SUV
Tiguan,2017,Semi-Auto,Diesel,145,49.6,2.0,Volkswagen,6,21514.079999999998,47331.953,Volkswagen Tiguan,Compact SUV
Tiguan,2013,Semi-Auto,Diesel,205,47.7,2.0,Volkswagen,10,11394.3,105247.908,Volkswagen Tiguan,Compact SUV
Tiguan,2016,Manual,Diesel,145,53.3,2.0,Volkswagen,7,15961.14,96166.712,Volkswagen Tiguan,Compact SUV
Tiguan,2020,Semi-Auto,Petrol,145,30.4,2.0,Volkswagen,3,37051.14,241.35,Volkswagen Tiguan,Compact SUV
Tiguan,2016,Semi-Auto,Diesel,165,49.6,2.0,Volkswagen,7,19381.14,92266.496,Volkswagen Tiguan,Compact SUV
Tiguan,2020,Semi-Auto,Diesel,145,39.8,2.0,Volkswagen,3,33630.0,1609.0,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Manual,Diesel,145,47.9,2.0,Volkswagen,4,25611.239999999998,16886.454999999998,Volkswagen Tiguan,Compact SUV
Tiguan,2017,Semi-Auto,Petrol,145,38.2,2.0,Volkswagen,6,24766.499999999996,46982.8,Volkswagen Tiguan,Compact SUV
Tiguan,2020,Semi-Auto,Diesel,145,37.2,1.5,Volkswagen,3,34200.0,1609.0,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Semi-Auto,Diesel,150,39.2,2.0,Volkswagen,4,33624.299999999996,19470.509,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Manual,Diesel,145,47.9,2.0,Volkswagen,4,25985.159999999996,11267.827,Volkswagen Tiguan,Compact SUV
Tiguan,2017,Manual,Diesel,160,50.4,2.0,Volkswagen,6,19644.48,64281.159,Volkswagen Tiguan,Compact SUV
Tiguan,2017,Manual,Diesel,125,58.9,2.0,Volkswagen,6,21001.079999999998,54445.342,Volkswagen Tiguan,Compact SUV
Tiguan,2017,Manual,Diesel,125,58.9,2.0,Volkswagen,6,18584.28,54200.774,Volkswagen Tiguan,Compact SUV
Tiguan,2018,Semi-Auto,Diesel,145,44.1,2.0,Volkswagen,5,29976.299999999996,70680.152,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Automatic,Diesel,145,35.3,2.0,Volkswagen,4,34462.2,23135.811,Volkswagen Tiguan,Compact SUV
Tiguan,2017,Manual,Petrol,145,46.3,1.4,Volkswagen,6,18618.48,44368.175,Volkswagen Tiguan,Compact SUV
Tiguan,2017,Manual,Petrol,145,48.7,1.4,Volkswagen,6,19830.3,55991.591,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Manual,Petrol,145,38.2,1.5,Volkswagen,4,26214.3,10455.282,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Semi-Auto,Diesel,150,39.8,2.0,Volkswagen,4,29634.3,10719.158,Volkswagen Tiguan,Compact SUV
Tiguan,2018,Manual,Petrol,150,46.3,1.4,Volkswagen,5,23364.3,16090.0,Volkswagen Tiguan,Compact SUV
Tiguan,2018,Manual,Petrol,145,46.3,1.4,Volkswagen,5,21654.3,23230.742,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Semi-Auto,Diesel,145,40.4,2.0,Volkswagen,4,29069.999999999996,9213.134,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Automatic,Diesel,145,31.4,2.0,Volkswagen,4,36474.299999999996,5536.5689999999995,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Manual,Diesel,150,47.9,2.0,Volkswagen,4,25300.019999999997,18503.5,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Automatic,Diesel,145,40.4,2.0,Volkswagen,4,32261.999999999996,13755.341,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Semi-Auto,Diesel,145,35.3,2.0,Volkswagen,4,35112.0,13380.444,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Automatic,Diesel,145,46.3,2.0,Volkswagen,4,30779.999999999996,4827.0,Volkswagen Tiguan,Compact SUV
Tiguan,2018,Manual,Diesel,145,50.4,2.0,Volkswagen,5,22970.999999999996,22530.827,Volkswagen Tiguan,Compact SUV
Tiguan,2018,Manual,Petrol,145,38.2,1.5,Volkswagen,5,23198.999999999996,18273.413,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Automatic,Diesel,145,37.2,1.5,Volkswagen,4,32204.999999999996,5184.198,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Manual,Petrol,145,38.2,1.5,Volkswagen,4,28488.6,4197.881,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Semi-Auto,Diesel,150,40.4,2.0,Volkswagen,4,29634.3,5771.483,Volkswagen Tiguan,Compact SUV
Tiguan,2015,Semi-Auto,Diesel,205,47.1,2.0,Volkswagen,8,18229.739999999998,51755.094,Volkswagen Tiguan,Compact SUV
Tiguan,2017,Manual,Diesel,145,58.9,2.0,Volkswagen,6,19374.3,28640.2,Volkswagen Tiguan,Compact SUV
Tiguan,2017,Manual,Diesel,125,58.9,2.0,Volkswagen,6,22218.6,25399.674,Volkswagen Tiguan,Compact SUV
Tiguan,2017,Manual,Diesel,145,58.9,2.0,Volkswagen,6,22224.3,86221.483,Volkswagen Tiguan,Compact SUV
Tiguan,2017,Semi-Auto,Diesel,145,49.6,2.0,Volkswagen,6,25866.6,44084.991,Volkswagen Tiguan,Compact SUV
Tiguan,2016,Manual,Diesel,145,53.3,2.0,Volkswagen,7,18228.6,49356.075,Volkswagen Tiguan,Compact SUV
Tiguan,2017,Semi-Auto,Diesel,150,57.6,2.0,Volkswagen,6,20508.6,52274.801,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Semi-Auto,Diesel,145,46.3,2.0,Volkswagen,4,24566.999999999996,20091.583,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Manual,Diesel,145,42.2,2.0,Volkswagen,4,29628.6,8077.18,Volkswagen Tiguan,Compact SUV
Tiguan,2018,Semi-Auto,Diesel,145,44.1,2.0,Volkswagen,5,31908.6,48051.176,Volkswagen Tiguan,Compact SUV
Tiguan,2017,Manual,Diesel,150,58.9,2.0,Volkswagen,6,19140.6,51174.245,Volkswagen Tiguan,Compact SUV
Tiguan,2017,Semi-Auto,Diesel,145,57.6,2.0,Volkswagen,6,28488.6,18138.257,Volkswagen Tiguan,Compact SUV
Tiguan,2016,Automatic,Diesel,160,49.6,2.0,Volkswagen,7,22332.6,22785.049,Volkswagen Tiguan,Compact SUV
Tiguan,2016,Automatic,Diesel,125,57.6,2.0,Volkswagen,7,20514.3,33005.417,Volkswagen Tiguan,Compact SUV
Tiguan,2020,Manual,Diesel,145,42.8,2.0,Volkswagen,3,40458.6,5489.908,Volkswagen Tiguan,Compact SUV
Tiguan,2018,Semi-Auto,Diesel,150,45.6,2.0,Volkswagen,5,27354.3,16503.513,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Semi-Auto,Diesel,150,31.4,2.0,Volkswagen,4,31914.299999999996,10572.739,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Automatic,Diesel,145,31.4,2.0,Volkswagen,4,34194.299999999996,7964.55,Volkswagen Tiguan,Compact SUV
Tiguan,2016,Manual,Diesel,125,58.9,2.0,Volkswagen,7,21654.3,31198.51,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Semi-Auto,Petrol,145,37.7,1.5,Volkswagen,4,29634.3,4585.65,Volkswagen Tiguan,Compact SUV
Tiguan,2017,Manual,Diesel,145,50.4,2.0,Volkswagen,6,25980.6,48136.453,Volkswagen Tiguan,Compact SUV
Tiguan,2017,Manual,Diesel,125,58.9,2.0,Volkswagen,6,20280.6,66324.58899999999,Volkswagen Tiguan,Compact SUV
Tiguan,2017,Semi-Auto,Diesel,125,57.6,2.0,Volkswagen,6,23934.3,21563.818,Volkswagen Tiguan,Compact SUV
Tiguan,2020,Manual,Diesel,145,47.9,2.0,Volkswagen,3,33054.299999999996,3218.0,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Manual,Diesel,145,42.8,2.0,Volkswagen,4,26778.6,8045.0,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Manual,Diesel,145,42.8,2.0,Volkswagen,4,26732.999999999996,9092.459,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Automatic,Diesel,145,39.8,2.0,Volkswagen,4,28385.999999999996,5631.5,Volkswagen Tiguan,Compact SUV
Tiguan,2017,Semi-Auto,Petrol,145,38.2,2.0,Volkswagen,6,26784.3,48270.0,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Manual,Diesel,145,47.9,2.0,Volkswagen,4,29628.6,4022.5,Volkswagen Tiguan,Compact SUV
Tiguan,2016,Manual,Diesel,160,50.4,2.0,Volkswagen,7,18183.0,53026.204,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Automatic,Diesel,145,39.8,2.0,Volkswagen,4,30654.6,5631.5,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Manual,Diesel,145,47.9,2.0,Volkswagen,4,28488.6,8045.0,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Manual,Diesel,150,47.9,2.0,Volkswagen,4,24507.719999999998,10653.189,Volkswagen Tiguan,Compact SUV
Tiguan,2016,Manual,Diesel,125,58.9,2.0,Volkswagen,7,21198.3,34627.289,Volkswagen Tiguan,Compact SUV
Tiguan,2017,Semi-Auto,Diesel,150,49.6,2.0,Volkswagen,6,28855.679999999997,35634.523,Volkswagen Tiguan,Compact SUV
Tiguan,2018,Manual,Diesel,145,58.9,2.0,Volkswagen,5,20517.719999999998,34467.998,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Manual,Diesel,150,47.9,2.0,Volkswagen,4,28357.499999999996,12695.01,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Semi-Auto,Diesel,145,40.4,2.0,Volkswagen,4,27325.8,14620.983,Volkswagen Tiguan,Compact SUV
Tiguan,2017,Manual,Petrol,145,48.7,1.4,Volkswagen,6,20087.94,34226.648,Volkswagen Tiguan,Compact SUV
Tiguan,2017,Manual,Petrol,145,48.7,1.4,Volkswagen,6,21352.199999999997,19095.612,Volkswagen Tiguan,Compact SUV
Tiguan,2018,Manual,Petrol,150,46.3,1.4,Volkswagen,5,21654.3,25713.429,Volkswagen Tiguan,Compact SUV
Tiguan,2016,Semi-Auto,Diesel,125,57.6,2.0,Volkswagen,7,19365.179999999997,40986.057,Volkswagen Tiguan,Compact SUV
Tiguan,2018,Manual,Diesel,150,42.2,2.0,Volkswagen,5,25343.339999999997,35109.989,Volkswagen Tiguan,Compact SUV
Tiguan,2017,Semi-Auto,Diesel,150,49.6,2.0,Volkswagen,6,27828.539999999997,14579.149,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Semi-Auto,Diesel,150,39.2,2.0,Volkswagen,4,33054.299999999996,47895.103,Volkswagen Tiguan,Compact SUV
Tiguan,2017,Semi-Auto,Diesel,145,49.6,2.0,Volkswagen,6,26789.999999999996,36595.096,Volkswagen Tiguan,Compact SUV
Tiguan,2013,Manual,Petrol,300,33.2,2.0,Volkswagen,10,15586.079999999998,42764.002,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Manual,Diesel,145,47.9,2.0,Volkswagen,4,29628.6,14313.664,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Manual,Diesel,145,42.2,2.0,Volkswagen,4,29628.6,6530.931,Volkswagen Tiguan,Compact SUV
Tiguan,2017,Semi-Auto,Diesel,145,49.6,2.0,Volkswagen,6,22619.879999999997,32810.728,Volkswagen Tiguan,Compact SUV
Tiguan,2016,Semi-Auto,Diesel,160,49.6,2.0,Volkswagen,7,20260.079999999998,44508.158,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Manual,Diesel,145,47.9,2.0,Volkswagen,4,26778.6,9776.284,Volkswagen Tiguan,Compact SUV
Tiguan,2018,Manual,Diesel,145,58.9,2.0,Volkswagen,5,21889.14,15764.982,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Manual,Diesel,145,47.9,2.0,Volkswagen,4,28803.239999999998,15314.462,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Manual,Petrol,145,38.2,1.5,Volkswagen,4,23711.999999999996,14400.55,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Semi-Auto,Diesel,145,40.4,2.0,Volkswagen,4,27758.999999999996,23525.189,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Automatic,Diesel,145,40.4,2.0,Volkswagen,4,33048.6,10030.506,Volkswagen Tiguan,Compact SUV
Tiguan,2017,Semi-Auto,Diesel,145,57.6,2.0,Volkswagen,6,26290.679999999997,13954.857,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Semi-Auto,Diesel,145,40.4,2.0,Volkswagen,4,28021.199999999997,14555.014,Volkswagen Tiguan,Compact SUV
Tiguan,2017,Automatic,Diesel,125,57.6,2.0,Volkswagen,6,19374.3,49336.767,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Manual,Diesel,145,47.9,2.0,Volkswagen,4,25907.64,16371.575,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Manual,Diesel,145,47.9,2.0,Volkswagen,4,25303.44,22266.951,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Manual,Diesel,145,47.9,2.0,Volkswagen,4,26044.44,14147.937,Volkswagen Tiguan,Compact SUV
Tiguan,2015,Semi-Auto,Diesel,165,49.6,2.0,Volkswagen,8,13674.3,84771.774,Volkswagen Tiguan,Compact SUV
Tiguan,2015,Manual,Diesel,150,53.3,2.0,Volkswagen,8,12824.999999999998,50482.375,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Semi-Auto,Petrol,145,37.2,1.5,Volkswagen,4,27929.999999999996,18041.717,Volkswagen Tiguan,Compact SUV
Tiguan,2017,Manual,Diesel,145,50.4,2.0,Volkswagen,6,26792.28,33632.927,Volkswagen Tiguan,Compact SUV
Tiguan,2020,Manual,Petrol,145,38.2,1.5,Volkswagen,3,26504.999999999996,4827.0,Volkswagen Tiguan,Compact SUV
Tiguan,2017,Semi-Auto,Diesel,160,49.6,2.0,Volkswagen,6,26208.6,40736.662,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Manual,Petrol,150,38.2,1.5,Volkswagen,4,23540.999999999996,12146.341,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Manual,Petrol,145,40.9,1.5,Volkswagen,4,21097.98,24141.436,Volkswagen Tiguan,Compact SUV
Tiguan,2020,Manual,Diesel,145,47.9,2.0,Volkswagen,3,34029.0,4827.0,Volkswagen Tiguan,Compact SUV
Tiguan,2016,Semi-Auto,Diesel,200,47.7,2.0,Volkswagen,7,16528.859999999997,59249.816,Volkswagen Tiguan,Compact SUV
Tiguan,2014,Manual,Diesel,150,53.3,2.0,Volkswagen,9,11394.3,73732.425,Volkswagen Tiguan,Compact SUV
Tiguan,2015,Semi-Auto,Diesel,200,47.7,2.0,Volkswagen,8,12534.3,107803.0,Volkswagen Tiguan,Compact SUV
Tiguan,2018,Manual,Petrol,145,48.7,1.4,Volkswagen,5,23540.999999999996,15776.244999999999,Volkswagen Tiguan,Compact SUV
Tiguan,2020,Semi-Auto,Diesel,145,39.8,2.0,Volkswagen,3,32775.0,6847.9039999999995,Volkswagen Tiguan,Compact SUV
Tiguan,2013,Manual,Diesel,160,48.7,2.0,Volkswagen,10,11197.08,86889.218,Volkswagen Tiguan,Compact SUV
Tiguan,2014,Semi-Auto,Diesel,200,47.1,2.0,Volkswagen,9,11912.999999999998,88004.255,Volkswagen Tiguan,Compact SUV
Tiguan,2015,Semi-Auto,Diesel,165,49.6,2.0,Volkswagen,8,20518.859999999997,34480.87,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Manual,Diesel,145,47.9,2.0,Volkswagen,4,30996.6,10675.715,Volkswagen Tiguan,Compact SUV
Tiguan,2018,Semi-Auto,Petrol,145,40.4,1.4,Volkswagen,5,25022.999999999996,30715.81,Volkswagen Tiguan,Compact SUV
Tiguan,2016,Manual,Diesel,160,50.4,2.0,Volkswagen,7,17097.719999999998,61425.184,Volkswagen Tiguan,Compact SUV
Tiguan,2013,Semi-Auto,Diesel,205,47.7,2.0,Volkswagen,10,11399.999999999998,84731.549,Volkswagen Tiguan,Compact SUV
Tiguan,2020,Semi-Auto,Petrol,145,35.3,2.0,Volkswagen,3,38748.6,5800.445,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Semi-Auto,Diesel,145,39.8,2.0,Volkswagen,4,30540.6,3720.008,Volkswagen Tiguan,Compact SUV
Tiguan,2020,Manual,Diesel,145,42.8,2.0,Volkswagen,3,36993.0,7240.5,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Automatic,Diesel,145,39.8,2.0,Volkswagen,4,29582.999999999996,13900.151,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Semi-Auto,Diesel,145,39.2,2.0,Volkswagen,4,35853.0,9654.0,Volkswagen Tiguan,Compact SUV
Tiguan,2018,Semi-Auto,Diesel,145,49.6,2.0,Volkswagen,5,24737.999999999996,96490.121,Volkswagen Tiguan,Compact SUV
Tiguan,2015,Manual,Diesel,160,48.7,2.0,Volkswagen,8,14477.999999999998,83285.058,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Manual,Diesel,145,42.8,2.0,Volkswagen,4,35226.0,6894.565,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Semi-Auto,Diesel,145,45.6,2.0,Volkswagen,4,33618.6,1636.353,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Semi-Auto,Diesel,145,39.8,2.0,Volkswagen,4,30540.6,7147.178,Volkswagen Tiguan,Compact SUV
Tiguan,2020,Manual,Diesel,145,47.9,2.0,Volkswagen,3,30768.6,1707.149,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Semi-Auto,Diesel,145,46.3,2.0,Volkswagen,4,29628.6,8045.0,Volkswagen Tiguan,Compact SUV
Tiguan,2013,Semi-Auto,Diesel,205,47.7,2.0,Volkswagen,10,10879.019999999999,111339.582,Volkswagen Tiguan,Compact SUV
Tiguan,2018,Manual,Petrol,150,46.3,1.4,Volkswagen,5,19722.0,53127.570999999996,Volkswagen Tiguan,Compact SUV
Tiguan,2018,Manual,Petrol,145,46.3,1.4,Volkswagen,5,20292.0,39430.154,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Semi-Auto,Diesel,145,39.8,2.0,Volkswagen,4,30540.6,6019.269,Volkswagen Tiguan,Compact SUV
Tiguan,2020,Semi-Auto,Diesel,145,31.4,2.0,Volkswagen,3,34188.6,12872.0,Volkswagen Tiguan,Compact SUV
Tiguan,2017,Manual,Diesel,125,58.9,2.0,Volkswagen,6,17659.739999999998,72702.665,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Semi-Auto,Diesel,150,35.3,2.0,Volkswagen,4,37608.6,32.18,Volkswagen Tiguan,Compact SUV
Tiguan,2020,Manual,Petrol,145,38.2,1.5,Volkswagen,3,27348.6,4399.006,Volkswagen Tiguan,Compact SUV
Tiguan,2016,Manual,Diesel,145,53.3,2.0,Volkswagen,7,13668.599999999999,94728.266,Volkswagen Tiguan,Compact SUV
Tiguan,2018,Manual,Petrol,145,46.3,1.4,Volkswagen,5,20508.6,34297.444,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Manual,Petrol,145,40.9,1.5,Volkswagen,4,22446.6,25327.269,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Semi-Auto,Petrol,145,30.4,2.0,Volkswagen,4,31919.999999999996,8564.707,Volkswagen Tiguan,Compact SUV
Tiguan,2017,Manual,Diesel,145,58.9,2.0,Volkswagen,6,17088.6,50414.797,Volkswagen Tiguan,Compact SUV
Tiguan,2020,Semi-Auto,Petrol,145,30.1,2.0,Volkswagen,3,40447.2,14.481,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Semi-Auto,Petrol,150,31.0,2.0,Volkswagen,4,33048.6,21879.182,Volkswagen Tiguan,Compact SUV
Tiguan,2020,Semi-Auto,Diesel,145,39.8,2.0,Volkswagen,3,33048.6,3750.579,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Automatic,Diesel,145,39.8,2.0,Volkswagen,4,32484.299999999996,6614.599,Volkswagen Tiguan,Compact SUV
Tiguan,2017,Manual,Diesel,145,58.9,2.0,Volkswagen,6,20280.6,23919.394,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Automatic,Diesel,145,39.2,2.0,Volkswagen,4,31344.299999999996,23768.148,Volkswagen Tiguan,Compact SUV
Tiguan,2016,Semi-Auto,Diesel,125,57.6,2.0,Volkswagen,7,19938.6,40913.652,Volkswagen Tiguan,Compact SUV
Tiguan,2020,Semi-Auto,Petrol,145,31.4,2.0,Volkswagen,3,34188.6,453.738,Volkswagen Tiguan,Compact SUV
Tiguan,2016,Semi-Auto,Diesel,165,49.6,2.0,Volkswagen,7,19026.6,50540.299,Volkswagen Tiguan,Compact SUV
Tiguan,2016,Manual,Diesel,125,58.9,2.0,Volkswagen,7,20508.6,14397.332,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Manual,Diesel,145,47.9,2.0,Volkswagen,4,29064.3,14260.567,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Automatic,Diesel,145,39.8,2.0,Volkswagen,4,29628.6,13087.606,Volkswagen Tiguan,Compact SUV
Tiguan,2016,Semi-Auto,Petrol,235,38.2,2.0,Volkswagen,7,25068.6,32672.354,Volkswagen Tiguan,Compact SUV
Tiguan,2017,Semi-Auto,Diesel,160,49.6,2.0,Volkswagen,6,21084.3,60149.247,Volkswagen Tiguan,Compact SUV
Tiguan,2017,Semi-Auto,Diesel,145,49.6,2.0,Volkswagen,6,26208.6,31840.501,Volkswagen Tiguan,Compact SUV
Tiguan,2018,Automatic,Diesel,145,39.8,2.0,Volkswagen,5,28488.6,5499.562,Volkswagen Tiguan,Compact SUV
Tiguan,2017,Manual,Diesel,165,50.4,2.0,Volkswagen,6,26767.199999999997,25750.436,Volkswagen Tiguan,Compact SUV
Tiguan,2020,Semi-Auto,Diesel,150,46.3,2.0,Volkswagen,3,30768.6,664.5169999999999,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Manual,Petrol,145,40.9,1.5,Volkswagen,4,25980.6,20860.685,Volkswagen Tiguan,Compact SUV
Tiguan,2016,Semi-Auto,Diesel,165,49.6,2.0,Volkswagen,7,23358.6,59584.488,Volkswagen Tiguan,Compact SUV
Tiguan,2018,Semi-Auto,Diesel,145,40.4,2.0,Volkswagen,5,24794.999999999996,23243.614,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Semi-Auto,Diesel,150,45.6,2.0,Volkswagen,4,31338.6,31444.686999999998,Volkswagen Tiguan,Compact SUV
Tiguan,2018,Manual,Petrol,150,46.3,1.4,Volkswagen,5,21374.999999999996,31011.865999999998,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Manual,Petrol,150,40.9,1.5,Volkswagen,4,24498.6,20693.349,Volkswagen Tiguan,Compact SUV
Tiguan,2017,Manual,Diesel,150,58.9,2.0,Volkswagen,6,19368.6,40801.022,Volkswagen Tiguan,Compact SUV
Tiguan,2016,Manual,Diesel,125,58.9,2.0,Volkswagen,7,17088.6,65960.955,Volkswagen Tiguan,Compact SUV
Tiguan,2018,Semi-Auto,Diesel,150,49.6,2.0,Volkswagen,5,23928.6,22654.72,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Manual,Diesel,150,47.9,2.0,Volkswagen,4,28488.6,3814.939,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Semi-Auto,Petrol,145,37.7,1.5,Volkswagen,4,27348.6,7354.739,Volkswagen Tiguan,Compact SUV
Tiguan,2020,Semi-Auto,Diesel,150,31.4,2.0,Volkswagen,3,36468.6,2413.5,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Semi-Auto,Diesel,145,40.4,2.0,Volkswagen,4,30084.6,7086.036,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Manual,Diesel,145,42.2,2.0,Volkswagen,4,29058.6,13431.932,Volkswagen Tiguan,Compact SUV
Tiguan,2014,Manual,Diesel,160,48.7,2.0,Volkswagen,9,12528.599999999999,54323.058,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Manual,Petrol,145,40.9,1.5,Volkswagen,4,22788.6,15729.584,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Semi-Auto,Petrol,145,37.7,1.5,Volkswagen,4,26664.6,8881.68,Volkswagen Tiguan,Compact SUV
Tiguan,2018,Semi-Auto,Diesel,145,44.1,2.0,Volkswagen,5,28499.999999999996,49508.93,Volkswagen Tiguan,Compact SUV
Tiguan,2016,Semi-Auto,Diesel,160,49.6,2.0,Volkswagen,7,22514.999999999996,57280.4,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Manual,Petrol,150,40.9,1.5,Volkswagen,4,22788.6,20598.418,Volkswagen Tiguan,Compact SUV
Tiguan,2020,Semi-Auto,Petrol,150,37.7,1.5,Volkswagen,3,26062.679999999997,6936.399,Volkswagen Tiguan,Compact SUV
Tiguan,2018,Manual,Diesel,145,47.9,2.0,Volkswagen,5,29178.3,17776.232,Volkswagen Tiguan,Compact SUV
Tiguan,2018,Manual,Petrol,145,48.7,1.4,Volkswagen,5,22452.3,22102.833,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Manual,Diesel,145,47.9,2.0,Volkswagen,4,32940.299999999996,1766.682,Volkswagen Tiguan,Compact SUV
Tiguan,2015,Manual,Diesel,160,48.7,2.0,Volkswagen,8,15948.599999999999,65085.659,Volkswagen Tiguan,Compact SUV
Tiguan,2018,Manual,Diesel,145,58.9,2.0,Volkswagen,5,21078.6,28524.352,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Semi-Auto,Diesel,145,45.6,2.0,Volkswagen,4,34764.299999999996,5504.389,Volkswagen Tiguan,Compact SUV
Tiguan,2017,Manual,Diesel,125,58.9,2.0,Volkswagen,6,19608.0,43875.820999999996,Volkswagen Tiguan,Compact SUV
Tiguan,2016,Semi-Auto,Diesel,160,49.6,2.0,Volkswagen,7,19380.0,65154.846,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Semi-Auto,Diesel,150,39.8,2.0,Volkswagen,4,31224.6,25291.871,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Manual,Petrol,145,40.9,1.5,Volkswagen,4,24954.6,8270.26,Volkswagen Tiguan,Compact SUV
Tiguan,2019,Manual,Petrol,145,38.2,1.5,Volkswagen,4,25855.199999999997,6436.0,Volkswagen Tiguan,Compact SUV
Tiguan,2017,Manual,Diesel,125,58.9,2.0,Volkswagen,6,23254.859999999997,70982.644,Volkswagen Tiguan,Compact SUV
Tiguan,2017,Semi-Auto,Diesel,145,49.6,2.0,Volkswagen,6,25980.6,37156.637,Volkswagen Tiguan,Compact SUV
Tiguan,2017,Semi-Auto,Diesel,145,57.6,2.0,Volkswagen,6,23928.6,90104.0,Volkswagen Tiguan,Compact SUV
Tiguan,2018,Automatic,Diesel,145,49.6,2.0,Volkswagen,5,28944.6,30171.968,Volkswagen Tiguan,Compact SUV
