make,model,price,fuel,mileage,gear,registration,hp,owner,body,car_condition,consumption,emission,color,displacement,drive_type,car_class,car_age,car
Volkswagen,Passat Variant,26870.0,Petrol,49987.0,Automatic,2020.0,140.0,1.0,Station wagon,Used,6.4,119.0,Black,1.968,Front,Large family car,3.0,Volkswagen Passat Variant
Volkswagen,Passat Variant,35980.0,Petrol,22784.0,Automatic,2020.0,140.0,2.0,Station wagon,Demonstration vehicle,6.4,119.0,Black,1.984,Front,Large family car,3.0,Volkswagen Passat Variant
Volkswagen,Passat Variant,35490.0,Petrol,46800.0,Automatic,2020.0,200.0,1.0,Station wagon,Used,7.1,119.0,Black,1.984,Four.w.d,Large family car,3.0,Volkswagen Passat Variant
Volkswagen,Passat Variant,30850.0,Petrol,15087.0,Automatic,2020.0,110.0,3.0,Station wagon,Used,5.3,119.0,Black,1.498,Front,Large family car,3.0,Volkswagen Passat Variant
Volkswagen,Passat Variant,23923.0,Petrol,80303.0,Automatic,2020.0,110.0,2.0,Station wagon,Used,5.3,120.0,Gray,1.498,Front,Large family car,3.0,Volkswagen Passat Variant
Volkswagen,Passat Variant,24101.0,Petrol,80298.0,Automatic,2020.0,110.0,2.0,Station wagon,Used,5.3,119.0,Silver,1.498,Front,Large family car,3.0,Volkswagen Passat Variant
Volkswagen,Passat Variant,23900.0,Petrol,81376.0,Automatic,2020.0,110.0,1.0,Station wagon,Used,5.3,119.0,Black,1.498,Front,Large family car,3.0,Volkswagen Passat Variant
Volkswagen,Passat Variant,41950.0,Petrol,27700.0,Automatic,2020.0,200.0,1.0,Station wagon,Used,7.1,119.0,Black,1.984,Four.w.d,Large family car,3.0,Volkswagen Passat Variant
Volkswagen,Passat Variant,27450.0,Petrol,53300.0,Automatic,2020.0,140.0,1.0,Station wagon,Used,6.4,119.0,Black,1.984,Front,Large family car,3.0,Volkswagen Passat Variant
Volkswagen,Passat Variant,23990.0,Petrol,58800.0,Automatic,2020.0,110.0,1.0,Station wagon,Used,5.3,119.0,Gray,1.498,Front,Large family car,3.0,Volkswagen Passat Variant
Volkswagen,Passat Variant,27890.0,Petrol,18900.0,Manual,2020.0,110.0,1.0,Station wagon,Used,4.6,119.0,Gray,1.498,Front,Large family car,3.0,Volkswagen Passat Variant
Volkswagen,Passat Variant,23900.0,Petrol,23800.0,Manual,2020.0,110.0,1.0,Station wagon,Used,6.7,119.0,Silver,1.498,Front,Large family car,3.0,Volkswagen Passat Variant
Volkswagen,Passat Variant,26370.0,Petrol,36669.0,Automatic,2020.0,110.0,1.0,Station wagon,Used,5.3,119.0,Black,1.498,Front,Large family car,3.0,Volkswagen Passat Variant
Volkswagen,Passat Variant,32950.0,Petrol,36748.0,Automatic,2020.0,115.0,1.0,Station wagon,Used,1.6,119.0,Gray,1.395,Front,Large family car,3.0,Volkswagen Passat Variant
Volkswagen,Passat Variant,27870.0,Petrol,40373.0,Automatic,2020.0,140.0,1.0,Station wagon,Used,5.7,119.0,Black,1.984,Front,Large family car,3.0,Volkswagen Passat Variant
Volkswagen,Passat Variant,29170.0,Petrol,40373.0,Automatic,2020.0,140.0,2.0,Station wagon,Used,5.7,119.0,Black,1.984,Front,Large family car,3.0,Volkswagen Passat Variant
Audi,A5,37990.0,Petrol,9062.0,Automatic,2020.0,140.0,1.0,Coupe,Used,5.9,119.0,White,1.984,Front,Large family car,3.0,Audi A5
Audi,A5,36980.0,Petrol,46700.0,Automatic,2020.0,140.0,1.0,Convertible,Used,6.1,119.0,Gray,1.984,Front,Large family car,3.0,Audi A5
Audi,A5,33950.0,Petrol,39811.0,Automatic,2020.0,195.0,1.0,Sedan,Used,6.9,119.0,Black,1.395,Four.w.d,Large family car,3.0,Audi A5
Audi,A5,36490.0,Petrol,58484.0,Automatic,2020.0,180.0,2.0,Sedan,Used,3.8,119.0,White,1.984,Four.w.d,Large family car,3.0,Audi A5
Audi,A5,35650.0,Petrol,29500.0,Automatic,2020.0,195.0,1.0,Station wagon,Used,6.8,119.0,Black,1.984,Four.w.d,Large family car,3.0,Audi A5
Audi,A5,34490.0,Petrol,22000.0,Automatic,2020.0,195.0,3.0,Coupe,Used,6.8,119.0,Gray,1.984,Four.w.d,Large family car,3.0,Audi A5
Audi,A5,33990.0,Petrol,34000.0,Automatic,2020.0,195.0,1.0,Coupe,Used,6.8,119.0,Black,1.984,Four.w.d,Large family car,3.0,Audi A5
Audi,A5,32800.0,Petrol,30304.0,Automatic,2020.0,195.0,1.0,Coupe,Used,5.8,119.0,Black,1.395,Four.w.d,Large family car,3.0,Audi A5
Audi,A5,31400.0,Petrol,29787.0,Automatic,2020.0,180.0,1.0,Coupe,Used,4.7,119.0,Black,1.598,Four.w.d,Large family car,3.0,Audi A5
Audi,A5,35950.0,Petrol,19128.0,Automatic,2020.0,195.0,1.0,Sedan,Used,6.9,119.0,Black,1.598,Four.w.d,Large family car,3.0,Audi A5
Audi,A5,35999.0,Petrol,33535.0,Automatic,2020.0,195.0,1.0,Coupe,Used,6.9,119.0,Black,1.984,Four.w.d,Large family car,3.0,Audi A5
Audi,A5,39950.0,Petrol,29458.0,Automatic,2020.0,150.0,2.0,Coupe,Used,5.6,119.0,White,1.984,Front,Large family car,3.0,Audi A5
Audi,A5,35950.0,Petrol,19128.0,Automatic,2020.0,195.0,3.0,Sedan,Used,6.9,119.0,Black,1.796,Four.w.d,Large family car,3.0,Audi A5
Audi,A5,32888.0,Petrol,39966.0,Automatic,2020.0,180.0,1.0,Sedan,Used,6.8,119.0,Black,1.984,Four.w.d,Large family car,3.0,Audi A5
Audi,A5,34490.0,Petrol,23700.0,Automatic,2020.0,195.0,1.0,Station wagon,Used,6.9,119.0,Black,1.984,Four.w.d,Large family car,3.0,Audi A5
Audi,A5,47999.0,Petrol,28000.0,Automatic,2020.0,180.0,1.0,Coupe,Used,6.4,119.0,Gray,1.984,Four.w.d,Large family car,3.0,Audi A5
Audi,A5,49910.0,Petrol,20111.0,Automatic,2020.0,180.0,2.0,Coupe,Used,4.6,111.0,Green,1.984,Four.w.d,Large family car,3.0,Audi A5
Audi,A5,39500.0,Petrol,23700.0,Automatic,2020.0,140.0,1.0,Convertible,Used,1.4,31.0,Black,1.984,Front,Large family car,3.0,Audi A5
BMW,320,26980.0,Petrol,87042.0,Automatic,2020.0,135.0,1.0,Coupe,Used,6.7,109.0,Black,1.998,Four.w.d,Large family car,3.0,BMW 320
BMW,320,43490.0,Petrol,30000.0,Automatic,2020.0,135.0,1.0,Sedan,Used,5.9,135.0,White,1.998,Four.w.d,Large family car,3.0,BMW 320
BMW,320,40140.0,Petrol,29790.0,Automatic,2020.0,135.0,1.0,Station wagon,Used,5.8,28.0,Gray,1.998,Rear,Large family car,3.0,BMW 320
BMW,320,39900.0,Petrol,38300.0,Automatic,2020.0,135.0,1.0,Sedan,Used,5.9,135.0,Gray,1.998,Four.w.d,Large family car,3.0,BMW 320
BMW,320,28900.0,Petrol,34351.0,Automatic,2020.0,135.0,1.0,Sedan,Used,1.7,38.0,Black,1.998,Front,Large family car,3.0,BMW 320
BMW,320,35794.0,Petrol,38656.0,Automatic,2020.0,135.0,1.0,Sedan,Used,5.5,124.0,Blue,1.998,Front,Large family car,3.0,BMW 320
BMW,320,30999.0,Petrol,111321.0,Automatic,2020.0,135.0,1.0,Sedan,Used,5.9,135.0,Black,1.998,Four.w.d,Large family car,3.0,BMW 320
BMW,320,36000.0,Petrol,40000.0,Automatic,2020.0,135.0,1.0,Sedan,Used,5.3,120.0,White,1.998,Front,Large family car,3.0,BMW 320
BMW,320,33790.0,Petrol,41300.0,Automatic,2020.0,135.0,1.0,Sedan,Used,5.3,120.0,Blue,1.998,Rear,Large family car,3.0,BMW 320
BMW,320,38000.0,Petrol,30500.0,Automatic,2020.0,135.0,1.0,Sedan,Used,5.3,109.0,Black,1.998,Rear,Large family car,3.0,BMW 320
BMW,320,33999.0,Petrol,76421.0,Automatic,2020.0,135.0,1.0,Sedan,Used,5.9,135.0,Gray,1.998,Four.w.d,Large family car,3.0,BMW 320
BMW,320,36680.0,Petrol,41900.0,Automatic,2020.0,135.0,1.0,Sedan,Used,5.9,135.0,Black,1.998,Four.w.d,Large family car,3.0,BMW 320
BMW,320,38499.0,Petrol,30337.0,Automatic,2020.0,135.0,1.0,Sedan,Used,5.3,119.0,Black,1.998,Rear,Large family car,3.0,BMW 320
BMW,320,32880.0,Petrol,17186.0,Automatic,2020.0,135.0,1.0,Station wagon,Used,6.2,142.0,Black,1.998,Rear,Large family car,3.0,BMW 320
BMW,320,29998.0,Petrol,60522.0,Automatic,2020.0,135.0,1.0,Sedan,Used,6.7,154.0,Black,1.998,Four.w.d,Large family car,3.0,BMW 320
BMW,320,36299.0,Petrol,39000.0,Automatic,2020.0,135.0,1.0,Sedan,Used,5.3,125.0,White,1.998,Front,Large family car,3.0,BMW 320
BMW,320,29990.0,Petrol,100000.0,Automatic,2020.0,135.0,1.0,Sedan,Used,6.7,154.0,Gray,1.998,Four.w.d,Large family car,3.0,BMW 320
BMW,320,31999.0,Petrol,101991.0,Automatic,2020.0,135.0,1.0,Sedan,Used,1.5,153.0,Black,1.998,Four.w.d,Large family car,3.0,BMW 320
BMW,320,32890.0,Petrol,54700.0,Automatic,2020.0,135.0,1.0,Sedan,Used,5.5,124.0,Black,1.998,Rear,Large family car,3.0,BMW 320
BMW,320,32544.0,Petrol,51445.0,Automatic,2020.0,135.0,1.0,Sedan,Used,5.5,124.0,Black,1.998,Four.w.d,Large family car,3.0,BMW 320
BMW,320,34980.0,Petrol,29226.0,Automatic,2020.0,135.0,1.0,Sedan,Used,1.9,44.0,Black,1.998,Four.w.d,Large family car,3.0,BMW 320
BMW,320,33430.0,Petrol,38500.0,Automatic,2020.0,135.0,1.0,Sedan,Used,5.5,126.0,Black,1.998,Rear,Large family car,3.0,BMW 320
BMW,320,27990.0,Petrol,30000.0,Automatic,2020.0,135.0,2.0,Station wagon,Used,6.3,143.0,White,1.998,Front,Large family car,3.0,BMW 320
BMW,320,38450.0,Petrol,85067.0,Automatic,2020.0,135.0,1.0,Sedan,Used,1.8,134.0,Black,1.998,Four.w.d,Large family car,3.0,BMW 320
BMW,320,36500.0,Petrol,29980.0,Automatic,2020.0,135.0,1.0,Station wagon,Used,5.7,160.0,Black,1.998,Rear,Large family car,3.0,BMW 320
BMW,320,31999.0,Petrol,77500.0,Automatic,2020.0,135.0,1.0,Sedan,Used,5.7,130.0,Blue,1.998,Four.w.d,Large family car,3.0,BMW 320
BMW,320,29900.0,Petrol,67500.0,Automatic,2020.0,135.0,1.0,Sedan,Used,1.4,33.0,White,1.998,Four.w.d,Large family car,3.0,BMW 320
BMW,320,26900.0,Petrol,98800.0,Automatic,2020.0,135.0,1.0,Sedan,Used,5.6,41.0,White,1.998,Rear,Large family car,3.0,BMW 320
BMW,320,34930.0,Petrol,55500.0,Automatic,2020.0,135.0,2.0,Sedan,Used,6.1,139.0,Black,1.998,Four.w.d,Large family car,3.0,BMW 320
BMW,320,33859.0,Petrol,88227.0,Automatic,2020.0,135.0,2.0,Sedan,Used,6.7,109.0,Blue,1.998,Four.w.d,Large family car,3.0,BMW 320
BMW,320,38900.0,Petrol,46600.0,Automatic,2020.0,135.0,1.0,Sedan,Used,6.1,160.0,Gray,1.998,Four.w.d,Large family car,3.0,BMW 320
BMW,320,39900.0,Petrol,29900.0,Automatic,2020.0,135.0,2.0,Sedan,Used,5.9,135.0,White,1.998,Four.w.d,Large family car,3.0,BMW 320
BMW,320,27950.0,Petrol,32500.0,Automatic,2020.0,135.0,1.0,Sedan,Used,6.7,154.0,Gray,1.998,Four.w.d,Large family car,3.0,BMW 320
BMW,320,39880.0,Petrol,44500.0,Automatic,2020.0,135.0,2.0,Sedan,Used,5.9,135.0,White,1.998,Four.w.d,Large family car,3.0,BMW 320
BMW,320,29490.0,Petrol,56533.0,Automatic,2020.0,135.0,1.0,Sedan,Used,5.5,124.0,Black,1.998,Rear,Large family car,3.0,BMW 320
BMW,320,35780.0,Petrol,56000.0,Automatic,2020.0,135.0,1.0,Sedan,Used,5.5,39.0,Blue,1.998,Front,Large family car,3.0,BMW 320
BMW,320,35790.0,Petrol,49988.0,Automatic,2020.0,135.0,2.0,Sedan,Used,5.4,123.0,Gray,1.998,Rear,Large family car,3.0,BMW 320
BMW,320,33220.0,Petrol,12900.0,Automatic,2020.0,135.0,1.0,Sedan,Used,6.3,143.0,Black,1.998,Four.w.d,Large family car,3.0,BMW 320
BMW,320,36870.0,Petrol,20579.0,Automatic,2020.0,135.0,2.0,Sedan,Used,1.3,123.0,Black,1.998,Rear,Large family car,3.0,BMW 320
BMW,320,35885.0,Petrol,36989.0,Automatic,2020.0,135.0,1.0,Sedan,Used,5.7,129.0,White,1.998,Rear,Large family car,3.0,BMW 320
Mercedes-Benz,GLA 200,40900.0,Petrol,9962.0,Automatic,2020.0,120.0,2.0,SUV,Used,6.0,161.0,Black,1.332,Front,Compact SUV,3.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,37810.0,Petrol,12929.0,Automatic,2020.0,120.0,1.0,SUV,Used,6.7,151.0,Gray,1.332,Front,Compact SUV,3.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,39590.0,Petrol,4998.0,Automatic,2020.0,120.0,1.0,SUV,Used,6.0,137.0,Gray,1.332,Front,Compact SUV,3.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,40710.0,Petrol,38990.0,Automatic,2020.0,120.0,2.0,SUV,Used,7.7,174.0,Gray,1.332,Four.w.d,Compact SUV,3.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,36490.0,Petrol,24000.0,Automatic,2020.0,120.0,1.0,SUV,Used,5.7,130.0,Black,1.332,Front,Compact SUV,3.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,34999.0,Petrol,8000.0,Automatic,2020.0,120.0,1.0,SUV,Used,5.7,130.0,Silver,1.332,Front,Compact SUV,3.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,34490.0,Petrol,25099.0,Automatic,2020.0,120.0,2.0,SUV,Used,5.7,130.0,Black,1.332,Front,Compact SUV,3.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,35790.0,Petrol,56808.0,Automatic,2020.0,120.0,1.0,SUV,Used,1.6,137.0,White,1.332,Front,Compact SUV,3.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,36900.0,Petrol,26774.0,Automatic,2020.0,120.0,1.0,SUV,Used,1.3,30.0,Silver,1.332,Front,Compact SUV,3.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,35900.0,Petrol,31756.0,Automatic,2020.0,120.0,1.0,SUV,Used,5.7,130.0,Gray,1.332,Front,Compact SUV,3.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,39790.0,Petrol,7760.0,Automatic,2020.0,120.0,1.0,SUV,Used,5.7,130.0,Gray,1.332,Front,Compact SUV,3.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,36890.0,Petrol,24147.0,Automatic,2020.0,120.0,1.0,SUV,Used,5.9,27.0,Black,1.332,Front,Compact SUV,3.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,29990.0,Petrol,35268.0,Automatic,2020.0,115.0,1.0,SUV,Used,6.4,174.0,White,1.595,Front,Compact SUV,3.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,35790.0,Petrol,15805.0,Automatic,2020.0,120.0,1.0,SUV,Used,5.7,152.0,Black,1.332,Front,Compact SUV,3.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,36730.0,Petrol,24835.0,Automatic,2020.0,120.0,1.0,SUV,Used,5.2,30.0,White,1.332,Front,Compact SUV,3.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,32990.0,Petrol,11138.0,Automatic,2020.0,120.0,1.0,SUV,Used,5.7,27.0,White,1.332,Front,Compact SUV,3.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,36890.0,Petrol,13328.0,Automatic,2020.0,120.0,1.0,SUV,Used,5.0,136.0,White,1.332,Front,Compact SUV,3.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,37338.0,Petrol,12582.0,Automatic,2020.0,120.0,1.0,SUV,Used,5.7,152.0,White,1.332,Front,Compact SUV,3.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,33980.0,Petrol,13910.0,Automatic,2020.0,120.0,1.0,SUV,Used,1.5,158.0,Silver,1.332,Front,Compact SUV,3.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,42950.0,Petrol,6153.0,Automatic,2020.0,120.0,2.0,SUV,Used,4.7,123.0,Silver,1.332,Front,Compact SUV,3.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,32490.0,Petrol,17410.0,Automatic,2020.0,115.0,2.0,SUV,Used,6.5,175.0,Gray,1.595,Front,Compact SUV,3.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,36899.0,Petrol,19810.0,Automatic,2020.0,120.0,2.0,SUV,Used,5.0,136.0,Black,1.332,Front,Compact SUV,3.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,36890.0,Petrol,33716.0,Automatic,2020.0,120.0,1.0,SUV,Used,5.4,112.0,Black,1.332,Front,Compact SUV,3.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,25490.0,Petrol,28500.0,Manual,2020.0,115.0,1.0,SUV,Used,6.6,151.0,Black,1.595,Front,Compact SUV,3.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,38450.0,Petrol,11108.0,Automatic,2020.0,120.0,2.0,SUV,Used,5.0,135.0,Red,1.332,Front,Compact SUV,3.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,34895.0,Petrol,9950.0,Automatic,2020.0,120.0,1.0,SUV,Used,5.3,135.0,Black,1.332,Front,Compact SUV,3.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,39450.0,Petrol,19000.0,Automatic,2020.0,120.0,2.0,SUV,Used,5.7,130.0,Gray,1.332,Rear,Compact SUV,3.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,39750.0,Petrol,16170.0,Automatic,2020.0,120.0,2.0,SUV,Used,5.4,136.0,Gray,1.332,Front,Compact SUV,3.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,36800.0,Petrol,15800.0,Automatic,2020.0,120.0,2.0,SUV,Used,5.7,152.0,Black,1.332,Front,Compact SUV,3.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,36440.0,Petrol,29000.0,Automatic,2020.0,120.0,2.0,SUV,Used,5.0,137.0,White,1.332,Front,Compact SUV,3.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,39850.0,Petrol,9166.0,Automatic,2020.0,120.0,2.0,SUV,Used,5.7,130.0,Black,1.332,Front,Compact SUV,3.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,38750.0,Petrol,28625.0,Automatic,2020.0,120.0,2.0,SUV,Used,5.3,135.0,Black,1.332,Front,Compact SUV,3.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,34700.0,Petrol,15670.0,Automatic,2020.0,120.0,1.0,SUV,Used,1.4,130.0,Black,1.332,Front,Compact SUV,3.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,38249.0,Petrol,22523.0,Automatic,2020.0,120.0,1.0,SUV,Used,5.7,130.0,Black,1.332,Front,Compact SUV,3.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,29890.0,Petrol,19738.0,Automatic,2020.0,115.0,2.0,SUV,Used,6.4,147.0,Silver,1.595,Front,Compact SUV,3.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,38990.0,Petrol,18444.0,Automatic,2020.0,120.0,1.0,SUV,Used,1.9,43.0,Gray,1.332,Front,Compact SUV,3.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,40890.0,Petrol,7900.0,Automatic,2020.0,120.0,2.0,SUV,Used,1.9,130.0,Gray,1.332,Front,Compact SUV,3.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,34445.0,Petrol,15950.0,Automatic,2020.0,120.0,1.0,SUV,Used,5.2,135.0,Black,1.332,Front,Compact SUV,3.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,30500.0,Petrol,49500.0,Automatic,2020.0,115.0,1.0,SUV,Used,6.4,168.0,Gray,1.595,Front,Compact SUV,3.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,34585.0,Petrol,12950.0,Automatic,2020.0,120.0,2.0,SUV,Used,1.9,138.0,Black,1.332,Front,Compact SUV,3.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,37420.0,Petrol,34079.0,Automatic,2020.0,120.0,1.0,SUV,Used,5.7,130.0,Black,1.332,Front,Compact SUV,3.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,36740.0,Petrol,18600.0,Automatic,2020.0,120.0,1.0,SUV,Used,5.0,137.0,Gray,1.332,Front,Compact SUV,3.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,39979.0,Petrol,28515.0,Automatic,2020.0,120.0,1.0,SUV,Used,5.7,137.0,Gray,1.332,Rear,Compact SUV,3.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,37990.0,Petrol,18500.0,Automatic,2020.0,120.0,1.0,SUV,Used,5.7,137.0,Gray,1.332,Front,Compact SUV,3.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,35799.0,Petrol,44781.0,Automatic,2020.0,120.0,1.0,SUV,Used,5.7,137.0,Gray,1.332,Front,Compact SUV,3.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,37649.0,Petrol,12150.0,Automatic,2020.0,120.0,1.0,SUV,Used,5.7,130.0,Silver,1.332,Front,Compact SUV,3.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,36240.0,Petrol,29174.0,Automatic,2020.0,120.0,1.0,SUV,Used,1.9,43.0,Silver,1.332,Front,Compact SUV,3.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,39990.0,Petrol,15800.0,Automatic,2020.0,120.0,1.0,SUV,Used,5.7,137.0,Black,1.332,Front,Compact SUV,3.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,36880.0,Petrol,22583.0,Automatic,2020.0,120.0,1.0,SUV,Used,6.6,137.0,White,1.332,Front,Compact SUV,3.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,34900.0,Petrol,45450.0,Automatic,2020.0,120.0,1.0,SUV,Used,5.7,152.0,Black,1.332,Front,Compact SUV,3.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,39749.0,Petrol,24149.0,Automatic,2020.0,120.0,1.0,SUV,Used,6.0,137.0,Black,1.332,Rear,Compact SUV,3.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,37890.0,Petrol,14400.0,Automatic,2020.0,120.0,1.0,SUV,Used,5.7,130.0,Black,1.332,Front,Compact SUV,3.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,36490.0,Petrol,16700.0,Automatic,2020.0,120.0,1.0,SUV,Used,5.7,130.0,Black,1.332,Front,Compact SUV,3.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,34980.0,Petrol,26700.0,Automatic,2020.0,120.0,1.0,SUV,Used,1.9,161.0,Gray,1.332,Front,Compact SUV,3.0,Mercedes-Benz GLA 200
Mercedes-Benz,GLA 200,39749.0,Petrol,10586.0,Automatic,2020.0,120.0,1.0,SUV,Used,6.0,137.0,Black,1.332,Front,Compact SUV,3.0,Mercedes-Benz GLA 200
Volkswagen,Tiguan,32970.0,Petrol,20180.0,Automatic,2020.0,110.0,1.0,SUV,Used,4.6,120.0,White,1.498,Front,Compact SUV,3.0,Volkswagen Tiguan
Volkswagen,Tiguan,31784.0,Petrol,39547.0,Automatic,2020.0,140.0,1.0,SUV,Used,7.1,162.0,Gray,1.984,Four.w.d,Compact SUV,3.0,Volkswagen Tiguan
Volkswagen,Tiguan,29840.0,Petrol,19495.0,Automatic,2020.0,110.0,1.0,SUV,Used,1.9,129.0,Gray,1.498,Front,Compact SUV,3.0,Volkswagen Tiguan
Volkswagen,Tiguan,30449.0,Petrol,84234.0,Automatic,2020.0,140.0,1.0,SUV,Used,1.9,162.0,Gray,1.984,Four.w.d,Compact SUV,3.0,Volkswagen Tiguan
Volkswagen,Tiguan,35900.0,Petrol,27316.0,Automatic,2020.0,110.0,1.0,SUV,Demonstration vehicle,1.9,160.0,Black,1.498,Front,Compact SUV,3.0,Volkswagen Tiguan
Volkswagen,Tiguan,41489.0,Petrol,7248.0,Automatic,2020.0,140.0,1.0,SUV,Used,4.3,36.0,Black,1.984,Four.w.d,Compact SUV,3.0,Volkswagen Tiguan
Volkswagen,Tiguan,31950.0,Petrol,40700.0,Automatic,2020.0,110.0,1.0,SUV,Used,5.6,36.0,Silver,1.498,Front,Compact SUV,3.0,Volkswagen Tiguan
Volkswagen,Tiguan,28950.0,Petrol,52980.0,Automatic,2020.0,110.0,1.0,SUV,Used,6.0,136.0,Beige,1.498,Front,Compact SUV,3.0,Volkswagen Tiguan
Volkswagen,Tiguan,33480.0,Petrol,26200.0,Automatic,2020.0,169.0,1.0,SUV,Used,4.7,149.0,Gray,1.984,Four.w.d,Compact SUV,3.0,Volkswagen Tiguan
Volkswagen,Tiguan,26470.0,Petrol,44928.0,Manual,2020.0,110.0,1.0,SUV,Used,5.7,131.0,Gray,1.498,Front,Compact SUV,3.0,Volkswagen Tiguan
Volkswagen,Tiguan,34385.0,Petrol,24140.0,Automatic,2020.0,169.0,2.0,SUV,Used,7.7,175.0,Gray,1.984,Four.w.d,Compact SUV,3.0,Volkswagen Tiguan
Volkswagen,Tiguan,33990.0,Petrol,19900.0,Automatic,2020.0,110.0,1.0,SUV,Used,5.7,130.0,Gray,1.498,Front,Compact SUV,3.0,Volkswagen Tiguan
Volkswagen,Tiguan,28790.0,Petrol,28885.0,Manual,2020.0,96.0,2.0,SUV,Demonstration vehicle,5.7,130.0,White,1.498,Front,Compact SUV,3.0,Volkswagen Tiguan
Volkswagen,Tiguan,29985.0,Petrol,26527.0,Automatic,2020.0,110.0,1.0,SUV,Used,5.6,129.0,Gray,1.498,Front,Compact SUV,3.0,Volkswagen Tiguan
Volkswagen,Tiguan,22880.0,Petrol,37513.0,Manual,2020.0,96.0,2.0,SUV,Used,4.5,119.0,Silver,1.498,Front,Compact SUV,3.0,Volkswagen Tiguan
Volkswagen,Tiguan,27950.0,Petrol,50600.0,Automatic,2020.0,140.0,2.0,SUV,Used,6.9,156.0,Silver,1.984,Four.w.d,Compact SUV,3.0,Volkswagen Tiguan
Volkswagen,Tiguan,28990.0,Petrol,37490.0,Automatic,2020.0,140.0,2.0,SUV,Used,4.4,161.0,White,1.984,Four.w.d,Compact SUV,3.0,Volkswagen Tiguan
Volkswagen,Tiguan,31640.0,Petrol,26913.0,Automatic,2020.0,140.0,1.0,SUV,Used,4.7,149.0,Gray,1.984,Four.w.d,Compact SUV,3.0,Volkswagen Tiguan
Audi,Q3,33930.0,Petrol,34380.0,Automatic,2020.0,110.0,1.0,SUV,Used,6.0,133.0,Gray,1.498,Front,Compact SUV,3.0,Audi Q3
Audi,Q3,29790.0,Petrol,12295.0,Manual,2020.0,110.0,2.0,SUV,Used,4.1,130.0,White,1.498,Front,Compact SUV,3.0,Audi Q3
Audi,Q3,44980.0,Petrol,23864.0,Automatic,2020.0,140.0,1.0,SUV,Used,7.5,171.0,White,1.984,Four.w.d,Compact SUV,3.0,Audi Q3
